"ID","tanggal","provinsi","bagian","brand","jenis","cust_type"
"4871","2020-09-03","KALIMANTAN","MAHAKAM","LOOP","Non HVC","B2C"
"4872","2020-09-03","KALIMANTAN","MAHAKAM","LOOP","Platinum","B2C"
"4873","2020-09-03","KALIMANTAN","MAHAKAM","simPATI","Diamond","B2C"
"4874","2020-09-03","KALIMANTAN","MAHAKAM","simPATI","Gold","B2C"
"4875","2020-09-03","KALIMANTAN","MAHAKAM","simPATI","Non HVC","B2B"
"4876","2020-09-03","KALIMANTAN","MAHAKAM","simPATI","Non HVC","B2C"
"4877","2020-09-03","KALIMANTAN","MAHAKAM","simPATI","Platinum","B2C"
"4892","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","kartuAS","Diamond","B2C"
"4893","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","kartuAS","Gold","B2C"
"4894","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","kartuAS","Non HVC","B2B"
"4895","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","kartuAS","Non HVC","B2C"
"4896","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","KartuAS","Platinum","B2C"
"4897","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","Loop","Diamond","B2C"
"4898","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","Loop","Gold","B2C"
"4899","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","Loop","Non HVC","B2B"
"4900","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","LOOP","Non HVC","B2C"
"4901","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","Loop","Platinum","B2C"
"4902","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","simPATI","Diamond","B2C"
"4903","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","simPATI","Gold","B2C"
"4904","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","simPATI","Non HVC","B2B"
"4905","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","simPATI","Non HVC","B2C"
"4906","2020-09-03","KALIMANTAN","PALANGKARAYA INNER","simPATI","Platinum","B2C"
"4907","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","kartuAS","Diamond","B2C"
"4908","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","kartuAS","Gold","B2C"
"4909","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","kartuAS","Non HVC","B2B"
"4910","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","KartuAS","Non HVC","B2C"
"4911","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","kartuAS","Platinum","B2C"
"4912","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","Loop","Diamond","B2C"
"4913","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","LOOP","Gold","B2C"
"4914","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","Loop","Non HVC","B2B"
"4915","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","Loop","Non HVC","B2C"
"4916","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","Loop","Platinum","B2C"
"4917","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","simPATI","Diamond","B2C"
"4918","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","simPATI","Gold","B2C"
"4919","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","simPATI","Non HVC","B2B"
"4920","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","simPATI","Non HVC","B2C"
"4921","2020-09-03","KALIMANTAN","PALANGKARAYA OUTER","simPATI","Platinum","B2C"
"4922","2020-09-03","KALIMANTAN","SAMBAS","kartuAS","Diamond","B2C"
"4923","2020-09-03","KALIMANTAN","SAMBAS","kartuAS","Gold","B2C"
"4924","2020-09-03","KALIMANTAN","SAMBAS","kartuAS","Non HVC","B2B"
"4925","2020-09-03","KALIMANTAN","SAMBAS","kartuAS","Non HVC","B2C"
"4926","2020-09-03","KALIMANTAN","SAMBAS","kartuAS","Platinum","B2C"
"4927","2020-09-03","KALIMANTAN","SAMBAS","Loop","Diamond","B2C"
"4928","2020-09-03","KALIMANTAN","SAMBAS","Loop","Gold","B2C"
"4929","2020-09-03","KALIMANTAN","SAMBAS","Loop","Non HVC","B2B"
"4930","2020-09-03","KALIMANTAN","SAMBAS","Loop","Non HVC","B2C"
"4931","2020-09-03","KALIMANTAN","SAMBAS","Loop","Platinum","B2C"
"4932","2020-09-03","KALIMANTAN","SAMBAS","simPATI","Diamond","B2C"
"4933","2020-09-03","KALIMANTAN","SAMBAS","simPATI","Gold","B2C"
"4934","2020-09-03","KALIMANTAN","SAMBAS","simPATI","Non HVC","B2B"
"4935","2020-09-03","KALIMANTAN","SAMBAS","simPATI","Non HVC","B2C"
"4936","2020-09-03","KALIMANTAN","SAMBAS","simPATI","Platinum","B2C"
"4937","2020-09-03","KALIMANTAN","SINTANG","kartuAS","Diamond","B2C"
"4938","2020-09-03","KALIMANTAN","SINTANG","kartuAS","Gold","B2C"
"4939","2020-09-03","KALIMANTAN","SINTANG","kartuAS","Non HVC","B2B"
"4940","2020-09-03","KALIMANTAN","SINTANG","KartuAS","Non HVC","B2C"
"4941","2020-09-03","KALIMANTAN","SINTANG","kartuAS","Platinum","B2C"
"4942","2020-09-03","KALIMANTAN","SINTANG","Loop","Diamond","B2C"
"4943","2020-09-03","KALIMANTAN","SINTANG","LOOP","Gold","B2C"
"4944","2020-09-03","KALIMANTAN","SINTANG","Loop","Non HVC","B2B"
"4945","2020-09-03","KALIMANTAN","SINTANG","Loop","Non HVC","B2C"
"4946","2020-09-03","KALIMANTAN","SINTANG","Loop","Platinum","B2C"
"4947","2020-09-03","KALIMANTAN","SINTANG","simPATI","Diamond","B2C"
"4948","2020-09-03","KALIMANTAN","SINTANG","simPATI","Gold","B2C"
"4949","2020-09-03","KALIMANTAN","SINTANG","simPATI","Non HVC","B2B"
"4950","2020-09-03","KALIMANTAN","SINTANG","simPATI","Non HVC","B2C"
"4951","2020-09-03","KALIMANTAN","SINTANG","simPATI","Platinum","B2C"
"4952","2020-09-03","PUMA","AMBON NAMLEA","kartuAS","Diamond","B2C"
"4953","2020-09-03","PUMA","AMBON NAMLEA","KartuAS","Gold","B2C"
"4954","2020-09-03","PUMA","AMBON NAMLEA","kartuAS","Non HVC","B2B"
"4955","2020-09-03","PUMA","AMBON NAMLEA","kartuAS","Non HVC","B2C"
"4956","2020-09-03","PUMA","AMBON NAMLEA","kartuAS","Platinum","B2C"
"4957","2020-09-03","PUMA","AMBON NAMLEA","Loop","Diamond","B2C"
"4958","2020-09-03","PUMA","AMBON NAMLEA","Loop","Gold","B2C"
"4959","2020-09-03","PUMA","AMBON NAMLEA","Loop","Non HVC","B2B"
"4960","2020-09-03","PUMA","AMBON NAMLEA","Loop","Non HVC","B2C"
"4961","2020-09-03","PUMA","AMBON NAMLEA","Loop","Platinum","B2C"
"4962","2020-09-03","PUMA","AMBON NAMLEA","simPATI","Diamond","B2C"
"4963","2020-09-03","PUMA","AMBON NAMLEA","simPATI","Gold","B2C"
"4964","2020-09-03","PUMA","AMBON NAMLEA","simPATI","Non HVC","B2B"
"4965","2020-09-03","PUMA","AMBON NAMLEA","simPATI","Non HVC","B2C"
"4966","2020-09-03","PUMA","AMBON NAMLEA","simPATI","Platinum","B2C"
"4967","2020-09-03","PUMA","JAYAPURA","KartuAS","Diamond","B2C"
"4968","2020-09-03","PUMA","JAYAPURA","KartuAS","Gold","B2C"
"4969","2020-09-03","PUMA","JAYAPURA","kartuAS","Non HVC","B2B"
"4970","2020-09-03","PUMA","JAYAPURA","kartuAS","Non HVC","B2C"
"4971","2020-09-03","PUMA","JAYAPURA","kartuAS","Platinum","B2C"
"4972","2020-09-03","PUMA","JAYAPURA","Loop","Diamond","B2C"
"4973","2020-09-03","PUMA","JAYAPURA","LOOP","Gold","B2C"
"4974","2020-09-03","PUMA","JAYAPURA","Loop","Non HVC","B2B"
"4975","2020-09-03","PUMA","JAYAPURA","LOOP","Non HVC","B2C"
"4976","2020-09-03","PUMA","JAYAPURA","LOOP","Platinum","B2C"
"4977","2020-09-03","PUMA","JAYAPURA","simPATI","Diamond","B2C"
"4978","2020-09-03","PUMA","JAYAPURA","simPATI","Gold","B2C"
"4979","2020-09-03","PUMA","JAYAPURA","simPATI","Non HVC","B2B"
"4980","2020-09-03","PUMA","JAYAPURA","simPATI","Non HVC","B2C"
"4981","2020-09-03","PUMA","JAYAPURA","simPATI","Platinum","B2C"
"4982","2020-09-03","PUMA","KEPULAUAN SERAM","kartuAS","Diamond","B2C"
"4983","2020-09-03","PUMA","KEPULAUAN SERAM","KartuAS","Gold","B2C"
"4984","2020-09-03","PUMA","KEPULAUAN SERAM","kartuAS","Non HVC","B2B"
"4985","2020-09-03","PUMA","KEPULAUAN SERAM","kartuAS","Non HVC","B2C"
"4986","2020-09-03","PUMA","KEPULAUAN SERAM","kartuAS","Platinum","B2C"
"4987","2020-09-03","PUMA","KEPULAUAN SERAM","Loop","Diamond","B2C"
"4988","2020-09-03","PUMA","KEPULAUAN SERAM","LOOP","Gold","B2C"
"4989","2020-09-03","PUMA","KEPULAUAN SERAM","Loop","Non HVC","B2B"
"4990","2020-09-03","PUMA","KEPULAUAN SERAM","Loop","Non HVC","B2C"
"4991","2020-09-03","PUMA","KEPULAUAN SERAM","Loop","Platinum","B2C"
"4992","2020-09-03","PUMA","KEPULAUAN SERAM","simPATI","Diamond","B2C"
"4993","2020-09-03","PUMA","KEPULAUAN SERAM","simPATI","Gold","B2C"
"4994","2020-09-03","PUMA","KEPULAUAN SERAM","simPATI","Non HVC","B2B"
"4995","2020-09-03","PUMA","KEPULAUAN SERAM","simPATI","Non HVC","B2C"
"4996","2020-09-03","PUMA","KEPULAUAN SERAM","simPATI","Platinum","B2C"
"4997","2020-09-03","PUMA","KEPULAUAN TUAL","kartuAS","Diamond","B2C"
"4998","2020-09-03","PUMA","KEPULAUAN TUAL","KartuAS","Gold","B2C"
"4999","2020-09-03","PUMA","KEPULAUAN TUAL","kartuAS","Non HVC","B2B"
"5000","2020-09-03","PUMA","KEPULAUAN TUAL","kartuAS","Non HVC","B2C"
"5001","2020-09-03","PUMA","KEPULAUAN TUAL","KartuAS","Platinum","B2C"
"5002","2020-09-03","PUMA","KEPULAUAN TUAL","Loop","Diamond","B2C"
"5003","2020-09-03","PUMA","KEPULAUAN TUAL","Loop","Gold","B2C"
"5004","2020-09-03","PUMA","KEPULAUAN TUAL","Loop","Non HVC","B2B"
"5005","2020-09-03","PUMA","KEPULAUAN TUAL","Loop","Non HVC","B2C"
"5006","2020-09-03","PUMA","KEPULAUAN TUAL","LOOP","Platinum","B2C"
"5007","2020-09-03","PUMA","KEPULAUAN TUAL","simPATI","Diamond","B2C"
"5008","2020-09-03","PUMA","KEPULAUAN TUAL","simPATI","Gold","B2C"
"5009","2020-09-03","PUMA","KEPULAUAN TUAL","simPATI","Non HVC","B2B"
"5010","2020-09-03","PUMA","KEPULAUAN TUAL","simPATI","Non HVC","B2C"
"5011","2020-09-03","PUMA","KEPULAUAN TUAL","simPATI","Platinum","B2C"
"5012","2020-09-03","PUMA","MANOKWARI NABIRE","kartuAS","Diamond","B2C"
"5013","2020-09-03","PUMA","MANOKWARI NABIRE","kartuAS","Gold","B2C"
"5014","2020-09-03","PUMA","MANOKWARI NABIRE","kartuAS","Non HVC","B2B"
"5015","2020-09-03","PUMA","MANOKWARI NABIRE","kartuAS","Non HVC","B2C"
"5016","2020-09-03","PUMA","MANOKWARI NABIRE","kartuAS","Platinum","B2C"
"5017","2020-09-03","PUMA","MANOKWARI NABIRE","Loop","Diamond","B2C"
"5018","2020-09-03","PUMA","MANOKWARI NABIRE","Loop","Gold","B2C"
"5019","2020-09-03","PUMA","MANOKWARI NABIRE","Loop","Non HVC","B2B"
"5020","2020-09-03","PUMA","MANOKWARI NABIRE","LOOP","Non HVC","B2C"
"5021","2020-09-03","PUMA","MANOKWARI NABIRE","Loop","Platinum","B2C"
"5022","2020-09-03","PUMA","MANOKWARI NABIRE","simPATI","Diamond","B2C"
"5023","2020-09-03","PUMA","MANOKWARI NABIRE","simPATI","Gold","B2C"
"5024","2020-09-03","PUMA","MANOKWARI NABIRE","simPATI","Non HVC","B2B"
"5025","2020-09-03","PUMA","MANOKWARI NABIRE","simPATI","Non HVC","B2C"
"5026","2020-09-03","PUMA","MANOKWARI NABIRE","simPATI","Platinum","B2C"
"5027","2020-09-03","PUMA","MERAUKE","kartuAS","Diamond","B2C"
"5028","2020-09-03","PUMA","MERAUKE","KartuAS","Gold","B2C"
"5029","2020-09-03","PUMA","MERAUKE","kartuAS","Non HVC","B2B"
"5030","2020-09-03","PUMA","MERAUKE","kartuAS","Non HVC","B2C"
"5031","2020-09-03","PUMA","MERAUKE","kartuAS","Platinum","B2C"
"5032","2020-09-03","PUMA","MERAUKE","Loop","Diamond","B2C"
"5033","2020-09-03","PUMA","MERAUKE","Loop","Gold","B2C"
"5034","2020-09-03","PUMA","MERAUKE","Loop","Non HVC","B2B"
"5035","2020-09-03","PUMA","MERAUKE","LOOP","Non HVC","B2C"
"5036","2020-09-03","PUMA","MERAUKE","Loop","Platinum","B2C"
"5037","2020-09-03","PUMA","MERAUKE","simPATI","Diamond","B2C"
"5038","2020-09-03","PUMA","MERAUKE","simPATI","Gold","B2C"
"5039","2020-09-03","PUMA","MERAUKE","simPATI","Non HVC","B2B"
"5040","2020-09-03","PUMA","MERAUKE","simPATI","Non HVC","B2C"
"5041","2020-09-03","PUMA","MERAUKE","simPATI","Platinum","B2C"
"5053","2020-09-03","PUMA","SENTANI","kartuAS","Diamond","B2C"
"5054","2020-09-03","PUMA","SENTANI","kartuAS","Gold","B2C"
"5055","2020-09-03","PUMA","SENTANI","kartuAS","Non HVC","B2B"
"5056","2020-09-03","PUMA","SENTANI","KartuAS","Non HVC","B2C"
"5057","2020-09-03","PUMA","SENTANI","kartuAS","Platinum","B2C"
"5058","2020-09-03","PUMA","SENTANI","Loop","Diamond","B2C"
"5059","2020-09-03","PUMA","SENTANI","Loop","Gold","B2C"
"5060","2020-09-03","PUMA","SENTANI","Loop","Non HVC","B2B"
"5061","2020-09-03","PUMA","SENTANI","Loop","Non HVC","B2C"
"5062","2020-09-03","PUMA","SENTANI","LOOP","Platinum","B2C"
"5063","2020-09-03","PUMA","SENTANI","simPATI","Diamond","B2C"
"5064","2020-09-03","PUMA","SENTANI","simPATI","Gold","B2C"
"5065","2020-09-03","PUMA","SENTANI","simPATI","Non HVC","B2B"
"5066","2020-09-03","PUMA","SENTANI","simPATI","Non HVC","B2C"
"5067","2020-09-03","PUMA","SENTANI","simPATI","Platinum","B2C"
"5068","2020-09-03","PUMA","SORONG RAJA AMPAT","kartuAS","Diamond","B2C"
"5069","2020-09-03","PUMA","SORONG RAJA AMPAT","KartuAS","Gold","B2C"
"5070","2020-09-03","PUMA","SORONG RAJA AMPAT","kartuAS","Non HVC","B2B"
"5071","2020-09-03","PUMA","SORONG RAJA AMPAT","kartuAS","Non HVC","B2C"
"5072","2020-09-03","PUMA","SORONG RAJA AMPAT","KartuAS","Platinum","B2C"
"5073","2020-09-03","PUMA","SORONG RAJA AMPAT","Loop","Diamond","B2C"
"5074","2020-09-03","PUMA","SORONG RAJA AMPAT","Loop","Gold","B2C"
"5075","2020-09-03","PUMA","SORONG RAJA AMPAT","Loop","Non HVC","B2B"
"5076","2020-09-03","PUMA","SORONG RAJA AMPAT","Loop","Non HVC","B2C"
"5077","2020-09-03","PUMA","SORONG RAJA AMPAT","Loop","Platinum","B2C"
"5078","2020-09-03","PUMA","SORONG RAJA AMPAT","simPATI","Diamond","B2C"
"5079","2020-09-03","PUMA","SORONG RAJA AMPAT","simPATI","Gold","B2C"
"5080","2020-09-03","PUMA","SORONG RAJA AMPAT","simPATI","Non HVC","B2B"
"5081","2020-09-03","PUMA","SORONG RAJA AMPAT","simPATI","Non HVC","B2C"
"5082","2020-09-03","PUMA","SORONG RAJA AMPAT","simPATI","Platinum","B2C"
"5083","2020-09-03","PUMA","TIMIKA","kartuAS","Diamond","B2C"
"5084","2020-09-03","PUMA","TIMIKA","KartuAS","Gold","B2C"
"5085","2020-09-03","PUMA","TIMIKA","kartuAS","Non HVC","B2B"
"5086","2020-09-03","PUMA","TIMIKA","KartuAS","Non HVC","B2C"
"5087","2020-09-03","PUMA","TIMIKA","kartuAS","Platinum","B2C"
"5088","2020-09-03","PUMA","TIMIKA","Loop","Diamond","B2C"
"5089","2020-09-03","PUMA","TIMIKA","Loop","Gold","B2C"
"5090","2020-09-03","PUMA","TIMIKA","Loop","Non HVC","B2B"
"5091","2020-09-03","PUMA","TIMIKA","Loop","Non HVC","B2C"
"5092","2020-09-03","PUMA","TIMIKA","LOOP","Platinum","B2C"
"5093","2020-09-03","PUMA","TIMIKA","simPATI","Diamond","B2C"
"5094","2020-09-03","PUMA","TIMIKA","simPATI","Gold","B2C"
"5095","2020-09-03","PUMA","TIMIKA","simPATI","Non HVC","B2B"
"5096","2020-09-03","PUMA","TIMIKA","simPATI","Non HVC","B2C"
"5097","2020-09-03","PUMA","TIMIKA","simPATI","Platinum","B2C"
"5098","2020-09-03","SULAWESI","BARRU MAROS","kartuAS","Diamond","B2C"
"5099","2020-09-03","SULAWESI","BARRU MAROS","kartuAS","Gold","B2C"
"5100","2020-09-03","SULAWESI","BARRU MAROS","kartuAS","Non HVC","B2B"
"5101","2020-09-03","SULAWESI","BARRU MAROS","KartuAS","Non HVC","B2C"
"5102","2020-09-03","SULAWESI","BARRU MAROS","kartuAS","Platinum","B2C"
"5103","2020-09-03","SULAWESI","BARRU MAROS","Loop","Diamond","B2C"
"5104","2020-09-03","SULAWESI","BARRU MAROS","Loop","Gold","B2C"
"5105","2020-09-03","SULAWESI","BARRU MAROS","Loop","Non HVC","B2B"
"5106","2020-09-03","SULAWESI","BARRU MAROS","LOOP","Non HVC","B2C"
"5107","2020-09-03","SULAWESI","BARRU MAROS","Loop","Platinum","B2C"
"5108","2020-09-03","SULAWESI","BARRU MAROS","simPATI","Diamond","B2C"
"5109","2020-09-03","SULAWESI","BARRU MAROS","simPATI","Gold","B2C"
"5110","2020-09-03","SULAWESI","BARRU MAROS","simPATI","Non HVC","B2B"
"5111","2020-09-03","SULAWESI","BARRU MAROS","simPATI","Non HVC","B2C"
"5112","2020-09-03","SULAWESI","BARRU MAROS","simPATI","Platinum","B2C"
"5113","2020-09-03","SULAWESI","BONE BULUKUMBA","kartuAS","Diamond","B2C"
"5114","2020-09-03","SULAWESI","BONE BULUKUMBA","KartuAS","Gold","B2C"
"5115","2020-09-03","SULAWESI","BONE BULUKUMBA","kartuAS","Non HVC","B2B"
"5116","2020-09-03","SULAWESI","BONE BULUKUMBA","kartuAS","Non HVC","B2C"
"5117","2020-09-03","SULAWESI","BONE BULUKUMBA","kartuAS","Platinum","B2C"
"5118","2020-09-03","SULAWESI","BONE BULUKUMBA","Loop","Diamond","B2C"
"5119","2020-09-03","SULAWESI","BONE BULUKUMBA","Loop","Gold","B2C"
"5120","2020-09-03","SULAWESI","BONE BULUKUMBA","Loop","Non HVC","B2B"
"5121","2020-09-03","SULAWESI","BONE BULUKUMBA","Loop","Non HVC","B2C"
"5122","2020-09-03","SULAWESI","BONE BULUKUMBA","Loop","Platinum","B2C"
"5123","2020-09-03","SULAWESI","BONE BULUKUMBA","simPATI","Diamond","B2C"
"5124","2020-09-03","SULAWESI","BONE BULUKUMBA","simPATI","Gold","B2C"
"5125","2020-09-03","SULAWESI","BONE BULUKUMBA","simPATI","Non HVC","B2B"
"5126","2020-09-03","SULAWESI","BONE BULUKUMBA","simPATI","Non HVC","B2C"
"5127","2020-09-03","SULAWESI","BONE BULUKUMBA","simPATI","Platinum","B2C"
"5128","2020-09-03","SULAWESI","EWAKO","kartuAS","Diamond","B2C"
"5129","2020-09-03","SULAWESI","EWAKO","kartuAS","Gold","B2C"
"5130","2020-09-03","SULAWESI","EWAKO","kartuAS","Non HVC","B2B"
"5131","2020-09-03","SULAWESI","EWAKO","KartuAS","Non HVC","B2C"
"5132","2020-09-03","SULAWESI","EWAKO","kartuAS","Platinum","B2C"
"5133","2020-09-03","SULAWESI","EWAKO","Loop","Diamond","B2C"
"5134","2020-09-03","SULAWESI","EWAKO","LOOP","Gold","B2C"
"5135","2020-09-03","SULAWESI","EWAKO","Loop","Non HVC","B2B"
"5136","2020-09-03","SULAWESI","EWAKO","LOOP","Non HVC","B2C"
"5137","2020-09-03","SULAWESI","EWAKO","Loop","Platinum","B2C"
"5138","2020-09-03","SULAWESI","EWAKO","simPATI","Diamond","B2C"
"5139","2020-09-03","SULAWESI","EWAKO","simPATI","Gold","B2C"
"5140","2020-09-03","SULAWESI","EWAKO","simPATI","Non HVC","B2B"
"5141","2020-09-03","SULAWESI","EWAKO","simPATI","Non HVC","B2C"
"5142","2020-09-03","SULAWESI","EWAKO","simPATI","Platinum","B2C"
"5143","2020-09-03","SULAWESI","GORONTALO","kartuAS","Diamond","B2C"
"5144","2020-09-03","SULAWESI","GORONTALO","kartuAS","Gold","B2C"
"5145","2020-09-03","SULAWESI","GORONTALO","kartuAS","Non HVC","B2B"
"5146","2020-09-03","SULAWESI","GORONTALO","kartuAS","Non HVC","B2C"
"5147","2020-09-03","SULAWESI","GORONTALO","kartuAS","Platinum","B2C"
"5148","2020-09-03","SULAWESI","GORONTALO","Loop","Diamond","B2C"
"5149","2020-09-03","SULAWESI","GORONTALO","LOOP","Gold","B2C"
"5150","2020-09-03","SULAWESI","GORONTALO","Loop","Non HVC","B2B"
"5151","2020-09-03","SULAWESI","GORONTALO","LOOP","Non HVC","B2C"
"5152","2020-09-03","SULAWESI","GORONTALO","Loop","Platinum","B2C"
"5153","2020-09-03","SULAWESI","GORONTALO","simPATI","Diamond","B2C"
"5154","2020-09-03","SULAWESI","GORONTALO","simPATI","Gold","B2C"
"5155","2020-09-03","SULAWESI","GORONTALO","simPATI","Non HVC","B2B"
"5156","2020-09-03","SULAWESI","GORONTALO","simPATI","Non HVC","B2C"
"5157","2020-09-03","SULAWESI","GORONTALO","simPATI","Platinum","B2C"
"5158","2020-09-03","SULAWESI","GOWA","kartuAS","Diamond","B2C"
"5159","2020-09-03","SULAWESI","GOWA","kartuAS","Gold","B2C"
"5160","2020-09-03","SULAWESI","GOWA","kartuAS","Non HVC","B2B"
"5161","2020-09-03","SULAWESI","GOWA","kartuAS","Non HVC","B2C"
"5162","2020-09-03","SULAWESI","GOWA","kartuAS","Platinum","B2C"
"5163","2020-09-03","SULAWESI","GOWA","Loop","Diamond","B2C"
"5164","2020-09-03","SULAWESI","GOWA","LOOP","Gold","B2C"
"5165","2020-09-03","SULAWESI","GOWA","Loop","Non HVC","B2B"
"5166","2020-09-03","SULAWESI","GOWA","Loop","Non HVC","B2C"
"5167","2020-09-03","SULAWESI","GOWA","Loop","Platinum","B2C"
"5168","2020-09-03","SULAWESI","GOWA","simPATI","Diamond","B2C"
"5169","2020-09-03","SULAWESI","GOWA","simPATI","Gold","B2C"
"5170","2020-09-03","SULAWESI","GOWA","simPATI","Non HVC","B2B"
"5171","2020-09-03","SULAWESI","GOWA","simPATI","Non HVC","B2C"
"5172","2020-09-03","SULAWESI","GOWA","simPATI","Platinum","B2C"
"5173","2020-09-03","SULAWESI","GOWA","UNKNOWN","Non HVC","B2C"
"5174","2020-09-03","SULAWESI","KENDARI","kartuAS","Diamond","B2C"
"5175","2020-09-03","SULAWESI","KENDARI","kartuAS","Gold","B2C"
"5176","2020-09-03","SULAWESI","KENDARI","kartuAS","Non HVC","B2B"
"5177","2020-09-03","SULAWESI","KENDARI","KartuAS","Non HVC","B2C"
"5178","2020-09-03","SULAWESI","KENDARI","kartuAS","Platinum","B2C"
"5179","2020-09-03","SULAWESI","KENDARI","Loop","Diamond","B2C"
"5180","2020-09-03","SULAWESI","KENDARI","Loop","Gold","B2C"
"5181","2020-09-03","SULAWESI","KENDARI","Loop","Non HVC","B2B"
"5182","2020-09-03","SULAWESI","KENDARI","Loop","Non HVC","B2C"
"5183","2020-09-03","SULAWESI","KENDARI","Loop","Platinum","B2C"
"5184","2020-09-03","SULAWESI","KENDARI","simPATI","Diamond","B2C"
"5185","2020-09-03","SULAWESI","KENDARI","simPATI","Gold","B2C"
"5186","2020-09-03","SULAWESI","KENDARI","simPATI","Non HVC","B2B"
"5187","2020-09-03","SULAWESI","KENDARI","simPATI","Non HVC","B2C"
"5188","2020-09-03","SULAWESI","KENDARI","simPATI","Platinum","B2C"
"5189","2020-09-03","SULAWESI","KENDARI","UNKNOWN","Non HVC","B2C"
"5190","2020-09-03","SULAWESI","KOTA MAKASSAR","kartuAS","Diamond","B2C"
"5191","2020-09-03","SULAWESI","KOTA MAKASSAR","KartuAS","Gold","B2C"
"5192","2020-09-03","SULAWESI","KOTA MAKASSAR","kartuAS","Non HVC","B2B"
"5193","2020-09-03","SULAWESI","KOTA MAKASSAR","KartuAS","Non HVC","B2C"
"5194","2020-09-03","SULAWESI","KOTA MAKASSAR","KartuAS","Platinum","B2C"
"5195","2020-09-03","SULAWESI","KOTA MAKASSAR","Loop","Diamond","B2C"
"5196","2020-09-03","SULAWESI","KOTA MAKASSAR","LOOP","Gold","B2C"
"5197","2020-09-03","SULAWESI","KOTA MAKASSAR","Loop","Non HVC","B2B"
"5198","2020-09-03","SULAWESI","KOTA MAKASSAR","LOOP","Non HVC","B2C"
"5199","2020-09-03","SULAWESI","KOTA MAKASSAR","LOOP","Platinum","B2C"
"5200","2020-09-03","SULAWESI","KOTA MAKASSAR","simPATI","Diamond","B2C"
"5201","2020-09-03","SULAWESI","KOTA MAKASSAR","simPATI","Gold","B2C"
"5202","2020-09-03","SULAWESI","KOTA MAKASSAR","simPATI","Non HVC","B2B"
"5203","2020-09-03","SULAWESI","KOTA MAKASSAR","simPATI","Non HVC","B2C"
"5204","2020-09-03","SULAWESI","KOTA MAKASSAR","simPATI","Platinum","B2C"
"5205","2020-09-03","SULAWESI","LUWUK BANGGAI","kartuAS","Diamond","B2C"
"5206","2020-09-03","SULAWESI","LUWUK BANGGAI","kartuAS","Gold","B2C"
"5207","2020-09-03","SULAWESI","LUWUK BANGGAI","kartuAS","Non HVC","B2B"
"5208","2020-09-03","SULAWESI","LUWUK BANGGAI","KartuAS","Non HVC","B2C"
"5209","2020-09-03","SULAWESI","LUWUK BANGGAI","kartuAS","Platinum","B2C"
"5210","2020-09-03","SULAWESI","LUWUK BANGGAI","Loop","Diamond","B2C"
"5211","2020-09-03","SULAWESI","LUWUK BANGGAI","Loop","Gold","B2C"
"5212","2020-09-03","SULAWESI","LUWUK BANGGAI","Loop","Non HVC","B2B"
"5213","2020-09-03","SULAWESI","LUWUK BANGGAI","LOOP","Non HVC","B2C"
"5214","2020-09-03","SULAWESI","LUWUK BANGGAI","Loop","Platinum","B2C"
"5215","2020-09-03","SULAWESI","LUWUK BANGGAI","simPATI","Diamond","B2C"
"5216","2020-09-03","SULAWESI","LUWUK BANGGAI","simPATI","Gold","B2C"
"5217","2020-09-03","SULAWESI","LUWUK BANGGAI","simPATI","Non HVC","B2B"
"5218","2020-09-03","SULAWESI","LUWUK BANGGAI","simPATI","Non HVC","B2C"
"5219","2020-09-03","SULAWESI","LUWUK BANGGAI","simPATI","Platinum","B2C"
"5220","2020-09-03","SULAWESI","MANADO RAYA","kartuAS","Diamond","B2C"
"5221","2020-09-03","SULAWESI","MANADO RAYA","kartuAS","Gold","B2C"
"5222","2020-09-03","SULAWESI","MANADO RAYA","kartuAS","Non HVC","B2B"
"5223","2020-09-03","SULAWESI","MANADO RAYA","kartuAS","Non HVC","B2C"
"5224","2020-09-03","SULAWESI","MANADO RAYA","kartuAS","Platinum","B2C"
